"26604","62244","1.0000"
"61795","61285","1.0000"
"34630","61473","1.0000"
"21394","61311","1.0000"
"24147","25912","1.0000"
"69993","62428","1.0000"
"20836","62125","1.0000"
"27940","21548","1.0000"
"27590","62128","1.0000"
"21135","61208","1.0000"
"24473","62005","1.0000"
"23883","61208","1.0000"
"56357","22996","1.0000"
"35924","61208","1.0000"
"27022","62293","1.0000"
"21511","62137","1.0000"
"36945","24762","1.0000"
"43546","62140","1.0000"
"24147","20808","1.0000"
"20831","62297","1.0000"
"21394","62020","1.0000"
"58692","32695","1.0000"
"33890","62020","1.0000"
"22327","61347","1.0000"
"21250","23261","1.0000"
"61515","62020","1.0000"
"29189","23279","1.0000"
"26085","62302","1.0000"
"60581","20837","1.0000"
"25513","20876","1.0000"
"58692","25086","1.0000"
"26052","61382","1.0000"
"2","61891","1.0000"
"57501","62475","1.0000"
"33773","23620","1.0000"
"23791","40140","1.0000"
"20806","62347","1.0000"
"54880","21132","1.0000"
"62510","61244","1.0000"
"49585","40140","1.0000"
"69676","40140","1.0000"
"23183","61821","1.0000"
"22354","50628","1.0000"
"20930","62505","1.0000"
"43659","50628","1.0000"
"46360","62509","1.0000"
"20667","27262","1.0000"
"73437","61249","1.0000"
"27141","62200","1.0000"
"61895","62200","1.0000"
"21983","62073","1.0000"
"22970","20639","1.0000"
"71723","62564","1.0000"
"20927","61964","1.0000"
"72366","62577","1.0000"
"70995","42300","1.0000"
"68683","62582","1.0000"
"70613","62365","1.0000"
"62150","34573","1.0000"
"23183","61570","1.0000"
"22775","21328","1.0000"
"62805","25538","1.0000"
"34918","62117","1.0000"
"25033","62223","1.0000"
"24147","61582","1.0000"
"23141","61973","1.0000"
"23827","20550","1.0000"
"69717","53941","1.0000"
"35441","61973","1.0000"
"63431","61973","1.0000"
"20763","61979","1.0000"
"54715","62244","1.0000"
"36159","61311","1.0000"
"61014","62407","1.0000"
"20589","62421","1.0000"
"21585","62123","1.0000"
"34918","21582","1.0000"
"26085","36211","1.0000"
"67126","62128","1.0000"
"27281","29580","1.0000"
"22483","61208","1.0000"
"21337","20794","1.0000"
"44303","62005","1.0000"
"20601","22981","1.0000"
"27940","61208","1.0000"
"27804","23026","1.0000"
"47308","61208","1.0000"
"62136","62287","1.0000"
"27203","46190","1.0000"
"51846","62448","1.0000"
"60675","62293","1.0000"
"71387","24762","1.0000"
"50831","62139","1.0000"
"67161","62008","1.0000"
"60709","62140","1.0000"
"21936","62144","1.0000"
"21889","48053","1.0000"
"43546","62144","1.0000"
"23675","32695","1.0000"
"23979","62020","1.0000"
"37264","62020","1.0000"
"27035","56913","1.0000"
"20930","23266","1.0000"
"70230","62020","1.0000"
"46360","62302","1.0000"
"34679","61366","1.0000"
"63940","61629","1.0000"
"22689","26510","1.0000"
"45983","26544","1.0000"
"61515","20876","1.0000"
"29189","33043","1.0000"
"27832","33207","1.0000"
"28789","61378","1.0000"
"23132","26927","1.0000"
"3","62336","1.0000"
"45891","61386","1.0000"
"37515","61807","1.0000"
"21511","61892","1.0000"
"23132","61816","1.0000"
"22824","61896","1.0000"
"2","40140","1.0000"
"20703","20977","1.0000"
"28789","61391","1.0000"
"28393","40140","1.0000"
"28301","62347","1.0000"
"58495","40140","1.0000"
"2","62042","1.0000"
"22967","21175","1.0000"
"63299","61821","1.0000"
"24862","50628","1.0000"
"60252","50628","1.0000"
"27615","21962","1.0000"
"24224","22515","1.0000"
"55578","62510","1.0000"
"32641","62543","1.0000"
"35426","62200","1.0000"
"49662","62551","1.0000"
"70379","62200","1.0000"
"71400","62073","1.0000"
"23721","22043","1.0000"
"27035","62358","1.0000"
"41454","20639","1.0000"
"22428","62360","1.0000"
"21889","23895","1.0000"
"25403","61964","1.0000"
"21945","42849","1.0000"
"69183","34464","1.0000"
"23679","24162","1.0000"
"40075","34780","1.0000"
"52221","27600","1.0000"
"27203","62222","1.0000"
"28638","24296","1.0000"
"38083","22245","1.0000"
"34323","35333","1.0000"
"55122","62117","1.0000"
"23060","20773","1.0000"
"33775","62223","1.0000"
"66287","21393","1.0000"
"20591","53941","1.0000"
"54880","61583","1.0000"
"25157","61973","1.0000"
"51598","20550","1.0000"
"44456","61973","1.0000"
"68769","61973","1.0000"
"63431","61979","1.0000"
"20873","62244","1.0000"
"60675","61307","1.0000"
"24224","29295","1.0000"
"36685","61312","1.0000"
"63732","62248","1.0000"
"34201","62428","1.0000"
"56393","62123","1.0000"
"21250","21647","1.0000"
"23512","61759","1.0000"
"21250","62005","1.0000"
"23105","61208","1.0000"
"50126","62281","1.0000"
"33877","22981","1.0000"
"33329","61208","1.0000"
"59339","61208","1.0000"
"42554","62290","1.0000"
"20597","62293","1.0000"
"73788","62448","1.0000"
"69183","62293","1.0000"
"20548","24762","1.0000"
"21585","62140","1.0000"
"32696","62140","1.0000"
"69690","62140","1.0000"
"22187","22489","1.0000"
"2","62020","1.0000"
"33171","32695","1.0000"
"26700","62020","1.0000"
"22001","61344","1.0000"
"33773","62458","1.0000"
"51524","62020","1.0000"
"22688","21797","1.0000"
"20555","62302","1.0000"
"72723","62302","1.0000"
"32588","61354","1.0000"
"36224","26543","1.0000"
"62626","26544","1.0000"
"27203","25086","1.0000"
"24040","61371","1.0000"
"68976","62156","1.0000"
"34431","20917","1.0000"
"24765","62336","1.0000"
"29345","62474","1.0000"
"29076","61896","1.0000"
"21260","40140","1.0000"
"64042","21099","1.0000"
"40301","40140","1.0000"
"65775","40140","1.0000"
"21328","61820","1.0000"
"41454","21175","1.0000"
"20555","50628","1.0000"
"22327","15941","1.0000"
"27910","50628","1.0000"
"28219","61684","1.0000"
"20643","61407","1.0000"
"28754","22609","1.0000"
"40008","61829","1.0000"
"71723","62543","1.0000"
"53347","62200","1.0000"
"73646","62552","1.0000"
"42552","62563","1.0000"
"61478","62358","1.0000"
"34968","62572","1.0000"
"25113","61963","1.0000"
"64620","61964","1.0000"
"57501","62096","1.0000"
"20588","44246","1.0000"
"27022","62113","1.0000"
"37822","21259","1.0000"
"37722","25538","1.0000"
"34959","61704","1.0000"
"23221","62117","1.0000"
"21383","62223","1.0000"
"43546","20773","1.0000"
"21585","61973","1.0000"
"27308","53941","1.0000"
"29345","61973","1.0000"
"45602","45296","1.0000"
"56930","61973","1.0000"
"27228","62244","1.0000"
"21585","61311","1.0000"
"28164","25912","1.0000"
"27840","62418","1.0000"
"70644","62428","1.0000"
"20930","62125","1.0000"
"37048","21548","1.0000"
"34175","61855","1.0000"
"28205","62128","1.0000"
"21157","61208","1.0000"
"24889","62005","1.0000"
"24150","61208","1.0000"
"20614","23001","1.0000"
"35984","61208","1.0000"
"28789","62293","1.0000"
"46360","24762","1.0000"
"48358","62140","1.0000"
"24348","20808","1.0000"
"2","32695","1.0000"
"21647","62020","1.0000"
"63431","32695","1.0000"
"34275","62020","1.0000"
"64204","61347","1.0000"
"21260","23261","1.0000"
"61783","62020","1.0000"
"34379","23279","1.0000"
"27203","62302","1.0000"
"26085","20876","1.0000"
"2","20612","1.0000"
"63732","25086","1.0000"
"35391","61382","1.0000"
"21213","61891","1.0000"
"33775","23620","1.0000"
"23992","40140","1.0000"
"21568","62347","1.0000"
"56620","21132","1.0000"
"49776","40140","1.0000"
"69905","40140","1.0000"
"24219","61821","1.0000"
"22495","50628","1.0000"
"23226","62505","1.0000"
"46172","50628","1.0000"
"24147","61678","1.0000"
"21511","27262","1.0000"
"27203","62200","1.0000"
"36798","21192","1.0000"
"62616","62200","1.0000"
"22332","62073","1.0000"
"23235","20639","1.0000"
"72860","62564","1.0000"
"21208","61964","1.0000"
"72746","62577","1.0000"
"68960","61967","1.0000"
"74260","62582","1.0000"
"34221","62087","1.0000"
"71165","34573","1.0000"
"25961","61570","1.0000"
"24473","21328","1.0000"
"64518","25538","1.0000"
"35419","62117","1.0000"
"25308","62223","1.0000"
"23226","61973","1.0000"
"24147","20550","1.0000"
"35948","61973","1.0000"
"63732","61973","1.0000"
"21186","61979","1.0000"
"56979","62244","1.0000"
"22509","22397","1.0000"
"42896","61311","1.0000"
"24147","62421","1.0000"
"22187","62123","1.0000"
"52364","21582","1.0000"
"27035","54880","1.0000"
"68648","62128","1.0000"
"28260","29580","1.0000"
"22502","61208","1.0000"
"48358","62005","1.0000"
"3","62281","1.0000"
"20667","22981","1.0000"
"28241","61208","1.0000"
"45602","23026","1.0000"
"48017","61208","1.0000"
"72311","62287","1.0000"
"28584","46190","1.0000"
"51937","62448","1.0000"
"62150","62293","1.0000"
"52242","62139","1.0000"
"69542","62008","1.0000"
"64042","62140","1.0000"
"34959","62297","1.0000"
"51598","48053","1.0000"
"24147","32695","1.0000"
"24040","62020","1.0000"
"37584","62020","1.0000"
"33877","56913","1.0000"
"58016","62021","1.0000"
"47650","62302","1.0000"
"43968","61366","1.0000"
"49776","26510","1.0000"
"64227","20876","1.0000"
"58222","33043","1.0000"
"32982","33207","1.0000"
"46806","61378","1.0000"
"24037","26927","1.0000"
"20548","62336","1.0000"
"60675","61386","1.0000"
"52221","61807","1.0000"
"28148","61892","1.0000"
"32741","62345","1.0000"
"22856","61896","1.0000"
"15844","40140","1.0000"
"22495","20977","1.0000"
"50619","62490","1.0000"
"33480","40140","1.0000"
"34530","62347","1.0000"
"59536","40140","1.0000"
"20667","62042","1.0000"
"23279","21175","1.0000"
"65704","61821","1.0000"
"46360","62350","1.0000"
"25363","50628","1.0000"
"24037","23642","1.0000"
"60360","50628","1.0000"
"27669","21962","1.0000"
"20763","22534","1.0000"
"20667","61928","1.0000"
"62917","62510","1.0000"
"34175","62543","1.0000"
"40008","62200","1.0000"
"51438","62551","1.0000"
"70891","62200","1.0000"
"25523","22043","1.0000"
"27203","62358","1.0000"
"51375","20639","1.0000"
"51781","52013","1.0000"
"27494","62360","1.0000"
"24113","23895","1.0000"
"25629","61964","1.0000"
"35441","24162","1.0000"
"52792","34780","1.0000"
"20568","25538","1.0000"
"60488","27600","1.0000"
"27590","62222","1.0000"
"34959","24296","1.0000"
"40008","22245","1.0000"
"50619","35333","1.0000"
"56979","62117","1.0000"
"23675","20773","1.0000"
"34221","62223","1.0000"
"70075","21393","1.0000"
"20667","53941","1.0000"
"25383","61973","1.0000"
"65398","20550","1.0000"
"48358","61973","1.0000"
"68815","61973","1.0000"
"52803","27857","1.0000"
"65075","61979","1.0000"
"20881","62244","1.0000"
"1","61309","1.0000"
"34221","62407","1.0000"
"65355","61313","1.0000"
"34221","62428","1.0000"
"56930","62123","1.0000"
"24765","61759","1.0000"
"21372","62005","1.0000"
"23264","61208","1.0000"
"68799","62281","1.0000"
"35948","22981","1.0000"
"33411","61208","1.0000"
"61530","61208","1.0000"
"72366","62290","1.0000"
"20806","62293","1.0000"
"70045","62293","1.0000"
"20667","24762","1.0000"
"53994","61782","1.0000"
"21826","62140","1.0000"
"33682","62140","1.0000"
"22495","21756","1.0000"
"69993","62140","1.0000"
"28789","22489","1.0000"
"20548","62020","1.0000"
"36179","32695","1.0000"
"27035","62020","1.0000"
"23100","61344","1.0000"
"34175","62458","1.0000"
"52216","62020","1.0000"
"20667","62302","1.0000"
"22231","62303","1.0000"
"35607","61354","1.0000"
"58570","26543","1.0000"
"27719","25086","1.0000"
"24147","61371","1.0000"
"70559","62156","1.0000"
"63835","20917","1.0000"
"27714","62336","1.0000"
"33877","62474","1.0000"
"33271","61896","1.0000"
"21394","40140","1.0000"
"71667","21099","1.0000"
"42554","40140","1.0000"
"66897","40140","1.0000"
"22057","61820","1.0000"
"43546","21175","1.0000"
"20568","50628","1.0000"
"65353","15941","1.0000"
"28001","50628","1.0000"
"22995","62509","1.0000"
"55873","61684","1.0000"
"20666","61407","1.0000"
"34431","22609","1.0000"
"61895","25195","1.0000"
"71765","62543","1.0000"
"56357","62200","1.0000"
"73931","62552","1.0000"
"50782","51524","1.0000"
"46360","62563","1.0000"
"64555","62358","1.0000"
"27590","61963","1.0000"
"64653","61964","1.0000"
"33775","61700","1.0000"
"20555","62582","1.0000"
"65704","62096","1.0000"
"22201","22194","1.0000"
"34431","62113","1.0000"
"50601","21259","1.0000"
"65989","22194","1.0000"
"40008","25538","1.0000"
"68128","61704","1.0000"
"24147","62117","1.0000"
"21856","62223","1.0000"
"44578","20773","1.0000"
"21708","61973","1.0000"
"27590","53941","1.0000"
"32876","61973","1.0000"
"51846","45296","1.0000"
"57940","61973","1.0000"
"29178","62244","1.0000"
"21586","61311","1.0000"
"35333","25912","1.0000"
"24557","61313","1.0000"
"62693","22462","1.0000"
"72467","62428","1.0000"
"20667","62256","1.0000"
"55808","21548","1.0000"
"34221","62128","1.0000"
"21328","61208","1.0000"
"25383","62005","1.0000"
"20763","62277","1.0000"
"24201","61208","1.0000"
"21527","23026","1.0000"
"35997","61208","1.0000"
"34959","62293","1.0000"
"52104","24762","1.0000"
"20555","62139","1.0000"
"50302","62140","1.0000"
"26974","20808","1.0000"
"20927","62297","1.0000"
"3","32695","1.0000"
"21715","62020","1.0000"
"34763","62020","1.0000"
"21394","23261","1.0000"
"61895","62020","1.0000"
"53076","23279","1.0000"
"27590","62302","1.0000"
"27977","62308","1.0000"
"40075","28241","1.0000"
"20601","61362","1.0000"
"26794","20876","1.0000"
"64042","25086","1.0000"
"40193","61382","1.0000"
"24147","62337","1.0000"
"22990","61891","1.0000"
"34630","23620","1.0000"
"1","62484","1.0000"
"24147","40140","1.0000"
"21613","62347","1.0000"
"66842","21132","1.0000"
"50149","40140","1.0000"
"70051","40140","1.0000"
"25834","61821","1.0000"
"22502","50628","1.0000"
"41597","61920","1.0000"
"23624","62505","1.0000"
"49139","50628","1.0000"
"61283","61678","1.0000"
"27748","27262","1.0000"
"27360","62200","1.0000"
"40304","21192","1.0000"
"63242","62200","1.0000"
"67217","61692","1.0000"
"34740","62559","1.0000"
"22495","62073","1.0000"
"23512","20639","1.0000"
"55873","61255","1.0000"
"21634","61964","1.0000"
"35454","61570","1.0000"
"28301","21328","1.0000"
"65052","25538","1.0000"
"20927","22245","1.0000"
"42772","62117","1.0000"
"25363","62223","1.0000"
"21980","35702","1.0000"
"23233","61973","1.0000"
"24521","20550","1.0000"
"36226","61973","1.0000"
"65109","61973","1.0000"
"21585","61979","1.0000"
"23908","45652","1.0000"
"57501","62244","1.0000"
"44388","61311","1.0000"
"63732","62407","1.0000"
"21511","22459","1.0000"
"24521","62421","1.0000"
"23624","62123","1.0000"
"60601","21582","1.0000"
"68815","62128","1.0000"
"55873","29580","1.0000"
"22507","61208","1.0000"
"52001","62005","1.0000"
"22483","62281","1.0000"
"20680","22981","1.0000"
"28286","61208","1.0000"
"53994","23026","1.0000"
"50520","61208","1.0000"
"27719","62289","1.0000"
"33877","46190","1.0000"
"58050","62448","1.0000"
"63653","62293","1.0000"
"60709","62139","1.0000"
"20763","62012","1.0000"
"23675","62015","1.0000"
"64443","62140","1.0000"
"24759","32695","1.0000"
"24147","62020","1.0000"
"40304","62020","1.0000"
"36018","56913","1.0000"
"49497","62302","1.0000"
"22001","61354","1.0000"
"55873","26510","1.0000"
"64646","20876","1.0000"
"52439","33241","1.0000"
"20555","61379","1.0000"
"25834","26927","1.0000"
"20589","62336","1.0000"
"58495","61807","1.0000"
"21394","28382","1.0000"
"35232","61892","1.0000"
"23100","61896","1.0000"
"20643","40140","1.0000"
"24774","20977","1.0000"
"34208","40140","1.0000"
"38103","62347","1.0000"
"60252","40140","1.0000"
"23512","62042","1.0000"
"24271","21175","1.0000"
"68790","61821","1.0000"
"25649","50628","1.0000"
"25649","23642","1.0000"
"61979","50628","1.0000"
"34959","21962","1.0000"
"20703","61928","1.0000"
"63074","62510","1.0000"
"62136","23793","1.0000"
"24147","61829","1.0000"
"46360","62543","1.0000"
"40369","62200","1.0000"
"52187","62551","1.0000"
"71165","62200","1.0000"
"25653","22043","1.0000"
"22075","27558","1.0000"
"27590","62358","1.0000"
"55873","20639","1.0000"
"29514","62360","1.0000"
"45779","23895","1.0000"
"26052","61964","1.0000"
"50302","62210","1.0000"
"34221","62588","1.0000"
"35991","24162","1.0000"
"58926","34780","1.0000"
"20763","25538","1.0000"
"61478","27600","1.0000"
"34221","62222","1.0000"
"36267","24296","1.0000"
"40301","22245","1.0000"
"59744","62117","1.0000"
"24005","20773","1.0000"
"34630","62223","1.0000"
"72135","21393","1.0000"
"20836","53941","1.0000"
"27027","61973","1.0000"
"50149","61973","1.0000"
"68891","61973","1.0000"
"65353","61979","1.0000"
"22140","62244","1.0000"
"40301","61471","1.0000"
"20805","61309","1.0000"
"28789","61317","1.0000"
"38745","62428","1.0000"
"66981","61751","1.0000"
"65513","62123","1.0000"
"33877","62438","1.0000"
"21585","21647","1.0000"
"25678","61759","1.0000"
"21394","62005","1.0000"
"23277","61208","1.0000"
"36565","22981","1.0000"
"33433","61208","1.0000"
"61986","61208","1.0000"
"20855","62293","1.0000"
"70559","62293","1.0000"
"20964","24762","1.0000"
"21889","62140","1.0000"
"34396","62140","1.0000"
"70162","62140","1.0000"
"47076","22489","1.0000"
"20667","62020","1.0000"
"37157","32695","1.0000"
"27308","62020","1.0000"
"64337","62297","1.0000"
"23627","61344","1.0000"
"34959","62458","1.0000"
"52221","62020","1.0000"
"22210","62302","1.0000"
"50447","62303","1.0000"
"45643","61354","1.0000"
"33877","25086","1.0000"
"28535","61371","1.0000"
"27910","62336","1.0000"
"35858","62474","1.0000"
"35971","61896","1.0000"
"22132","40140","1.0000"
"20555","21126","1.0000"
"42896","40140","1.0000"
"68128","40140","1.0000"
"22917","61820","1.0000"
"44388","21175","1.0000"
"20881","50628","1.0000"
"28262","50628","1.0000"
"24147","62509","1.0000"
"26052","61407","1.0000"
"41454","61829","1.0000"
"24147","25195","1.0000"
"20831","62200","1.0000"
"72860","62543","1.0000"
"57523","62200","1.0000"
"74056","62552","1.0000"
"50831","51524","1.0000"
"65109","62358","1.0000"
"28262","61963","1.0000"
"64120","61700","1.0000"
"20763","62582","1.0000"
"68128","62096","1.0000"
"47245","62113","1.0000"
"22720","21272","1.0000"
"42896","25538","1.0000"
"25313","62117","1.0000"
"22001","62223","1.0000"
"45602","20773","1.0000"
"21715","61973","1.0000"
"28262","53941","1.0000"
"33061","61973","1.0000"
"58477","45296","1.0000"
"58495","61973","1.0000"
"26052","22354","1.0000"
"29270","62244","1.0000"
"42772","61473","1.0000"
"23263","61311","1.0000"
"40674","25912","1.0000"
"72635","62428","1.0000"
"27719","62256","1.0000"
"68972","61756","1.0000"
"73646","21548","1.0000"
"35991","62128","1.0000"
"55873","55484","1.0000"
"21329","61208","1.0000"
"27203","62005","1.0000"
"22961","62277","1.0000"
"25156","61208","1.0000"
"21634","23026","1.0000"
"36105","61208","1.0000"
"35054","62293","1.0000"
"55121","24762","1.0000"
"20667","62139","1.0000"
"51448","62140","1.0000"
"20643","32695","1.0000"
"21735","62020","1.0000"
"34918","62020","1.0000"
"23572","23261","1.0000"
"63431","62020","1.0000"
"65629","23279","1.0000"
"40008","62148","1.0000"
"27840","62302","1.0000"
"23416","61362","1.0000"
"28257","20876","1.0000"
"34530","62324","1.0000"
"66287","25086","1.0000"
"24224","61650","1.0000"
"23141","61384","1.0000"
"21585","61662","1.0000"
"24147","61891","1.0000"
"41454","23620","1.0000"
"2","62484","1.0000"
"24473","40140","1.0000"
"22754","62347","1.0000"
"23297","21133","1.0000"
"50715","40140","1.0000"
"70284","40140","1.0000"
"27360","61821","1.0000"
"22688","50628","1.0000"
"24765","62505","1.0000"
"49201","50628","1.0000"
"61895","61678","1.0000"
"67675","61829","1.0000"
"39952","25195","1.0000"
"2","62543","1.0000"
"27590","62200","1.0000"
"64690","61530","1.0000"
"63299","62200","1.0000"
"73972","62554","1.0000"
"68471","62559","1.0000"
"23226","62073","1.0000"
"24147","20639","1.0000"
"22495","61964","1.0000"
"35948","62210","1.0000"
"69103","62590","1.0000"
"46741","61570","1.0000"
"38055","21328","1.0000"
"66062","25538","1.0000"
"21526","22245","1.0000"
"44017","62117","1.0000"
"25403","62223","1.0000"
"23297","61973","1.0000"
"25954","20550","1.0000"
"37722","61973","1.0000"
"65353","61973","1.0000"
"24147","61979","1.0000"
"34886","45652","1.0000"
"23132","61981","1.0000"
"63732","62244","1.0000"
"47390","61311","1.0000"
"64337","62407","1.0000"
"22386","22459","1.0000"
"58050","62421","1.0000"
"24147","62123","1.0000"
"71042","62128","1.0000"
"22595","61208","1.0000"
"61372","62005","1.0000"
"22888","62281","1.0000"
"21585","22981","1.0000"
"28589","61208","1.0000"
"45968","61764","1.0000"
"51512","61208","1.0000"
"35965","46190","1.0000"
"59783","62448","1.0000"
"63940","62293","1.0000"
"61895","62139","1.0000"
"21647","62012","1.0000"
"64646","62140","1.0000"
"25363","32695","1.0000"
"24254","62020","1.0000"
"63442","61337","1.0000"
"41128","62020","1.0000"
"60726","56913","1.0000"
"53347","62302","1.0000"
"23100","61354","1.0000"
"65353","20876","1.0000"
"64042","20612","1.0000"
"18762","20917","1.0000"
"27958","26927","1.0000"
"20813","62336","1.0000"
"61478","61807","1.0000"
"22824","28382","1.0000"
"35441","61892","1.0000"
"36085","62345","1.0000"
"23779","61896","1.0000"
"20667","40140","1.0000"
"28302","20977","1.0000"
"33173","62492","1.0000"
"34887","40140","1.0000"
"43125","62347","1.0000"
"60675","40140","1.0000"
"37701","62042","1.0000"
"26014","21175","1.0000"
"26052","50628","1.0000"
"62227","50628","1.0000"
"54880","21962","1.0000"
"21186","61928","1.0000"
"66139","62510","1.0000"
"59508","62543","1.0000"
"41454","62200","1.0000"
"57453","62551","1.0000"
"71918","62200","1.0000"
"20666","51524","1.0000"
"27940","22043","1.0000"
"29345","62358","1.0000"
"57501","20639","1.0000"
"20601","22088","1.0000"
"34530","62360","1.0000"
"53403","23895","1.0000"
"26094","61964","1.0000"
"40080","24162","1.0000"
"33162","22140","1.0000"
"60352","34780","1.0000"
"21186","25538","1.0000"
"67064","27600","1.0000"
"42425","62222","1.0000"
"39692","24296","1.0000"
"41454","22245","1.0000"
"65109","62117","1.0000"
"24731","20773","1.0000"
"34823","62223","1.0000"
"20930","53941","1.0000"
"27590","61973","1.0000"
"50447","61973","1.0000"
"65775","61979","1.0000"
"22970","62244","1.0000"
"70230","61471","1.0000"
"21326","61309","1.0000"
"57453","62428","1.0000"
"69573","62123","1.0000"
"22967","21647","1.0000"
"26085","61759","1.0000"
"21582","62005","1.0000"
"23373","61208","1.0000"
"40008","22981","1.0000"
"33501","61208","1.0000"
"62224","61208","1.0000"
"21016","62293","1.0000"
"70740","62293","1.0000"
"22689","24762","1.0000"
"22970","62140","1.0000"
"34959","62140","1.0000"
"70715","62140","1.0000"
"27203","62144","1.0000"
"20732","62020","1.0000"
"40075","32695","1.0000"
"27590","62020","1.0000"
"25910","61344","1.0000"
"46360","62458","1.0000"
"53076","62020","1.0000"
"22854","62302","1.0000"
"65109","62303","1.0000"
"50782","61354","1.0000"
"33877","62470","1.0000"
"24147","61648","1.0000"
"38180","25086","1.0000"
"28731","61371","1.0000"
"3","28302","1.0000"
"36985","62336","1.0000"
"46360","62474","1.0000"
"38706","61896","1.0000"
"22386","40140","1.0000"
"20667","21126","1.0000"
"44303","40140","1.0000"
"68140","40140","1.0000"
"36935","61820","1.0000"
"46720","21175","1.0000"
"20930","50628","1.0000"
"28762","50628","1.0000"
"24710","62509","1.0000"
"49497","61407","1.0000"
"21213","62200","1.0000"
"72918","62543","1.0000"
"58495","62200","1.0000"
"20667","62553","1.0000"
"69741","62358","1.0000"
"70610","62084","1.0000"
"35426","61963","1.0000"
"27590","62209","1.0000"
"21251","62582","1.0000"
"70051","62096","1.0000"
"55873","62113","1.0000"
"43546","25538","1.0000"
"25403","62117","1.0000"
"22177","62223","1.0000"
"61572","20773","1.0000"
"22074","61973","1.0000"
"28301","53941","1.0000"
"33329","61973","1.0000"
"62068","45296","1.0000"
"58570","61973","1.0000"
"22775","61467","1.0000"
"34823","62244","1.0000"
"24147","61311","1.0000"
